session_id,timestamp,x_sample,y_sample,true_class
0,11228,0.64,1.05,1:1
0,11229,0.53,1.12,1:1
0,11230,0.69,1.24,1:1
0,11231,0.72,1.03,1:1
0,11232,0.67,1.18,1:1
0,11233,0.37,0.99,1:1
0,11234,0.37,1.08,0:1
0,11235,0.57,0.95,0:1
0,11236,0.53,1.01,0:1
0,11237,0.44,1.29,1:1
0,11238,0.43,1.18,1:1
0,11239,0.46,1.08,0:1
0,11240,0.49,0.94,1:1
0,11241,0.52,1.21,1:1
0,11242,0.64,0.87,1:1
0,11243,0.73,1.10,1:1
0,11244,0.67,1.22,1:1
0,11245,0.52,1.03,1:1
0,11246,0.81,0.91,1:1
0,11247,0.69,1.20,1:1
0,11248,0.84,1.29,1:1
0,11249,0.87,1.11,1:1
0,11250,0.83,1.06,1:1
0,11251,0.73,0.93,1:1
0,11252,0.65,1.01,1:1
0,11253,0.75,1.28,1:1
0,11254,0.82,1.02,1:1
0,11255,1.03,1.02,1:1
0,11256,0.92,0.95,1:1
0,11257,1.00,1.11,1:1
0,11258,0.95,0.92,1:1
0,11259,0.85,0.97,1:1
0,11260,0.74,1.04,1:1
0,11261,0.73,1.07,1:1
0,11262,0.89,1.21,1:1
0,11263,0.73,1.12,1:1
0,11264,0.73,1.14,1:1
0,11265,0.81,0.98,1:1
0,11266,0.78,1.22,1:1
0,11267,0.62,1.18,1:1
0,11268,0.64,1.19,1:1
0,11269,0.40,1.04,0:1
0,11270,0.44,1.26,1:1
0,11271,0.76,1.06,1:1
0,11272,0.55,0.82,1:1
0,11273,0.58,1.20,1:1
0,11274,0.55,1.16,1:1
0,11275,0.53,0.88,1:1
0,11276,0.58,0.94,1:1
0,11277,0.60,1.13,1:1
0,11278,0.39,1.08,1:1
0,11279,0.49,1.17,0:1
0,11280,0.34,1.28,0:1
0,11281,0.23,1.10,0:1
0,11282,0.46,1.11,0:1
0,11283,0.39,1.17,0:1
0,11284,0.40,1.34,0:1
0,11285,0.27,1.31,0:1
0,11286,0.48,1.30,0:1
0,11287,0.19,1.31,0:1
0,11288,0.24,1.31,0:1
0,11289,0.40,1.41,0:1
0,11290,0.39,1.34,0:1
0,11291,0.11,1.58,0:1
0,11292,0.21,1.48,0:2
0,11293,0.25,1.67,0:2
0,11294,0.57,1.66,0:2
0,11295,0.18,1.43,0:2
0,11296,0.28,1.46,0:2
0,11297,0.35,1.34,0:2
0,11298,0.16,1.24,0:1
0,11299,0.24,1.49,0:1
0,11300,0.33,1.31,0:1
0,11301,0.26,1.21,0:1
0,11302,0.26,1.20,0:1
0,11303,0.21,1.30,0:1
0,11304,0.38,1.19,0:1
0,11305,0.34,1.35,0:1
0,11306,0.18,1.24,0:1
0,11307,0.32,1.43,0:1
0,11308,0.17,1.35,0:1
0,11309,0.29,1.52,0:1
0,11310,0.56,1.29,0:1
0,11311,0.46,1.47,0:1
0,11312,0.20,1.61,0:1
0,11313,0.34,1.38,0:2
0,11314,0.35,1.66,0:2
0,11315,0.28,1.54,0:2
0,11316,0.43,1.58,0:2
0,11317,0.47,1.85,0:2
0,11318,0.54,1.80,0:2
0,11319,0.37,1.86,0:2
0,11320,0.40,1.88,0:2
0,11321,0.35,1.90,0:2
0,11322,0.31,2.23,0:2
0,11323,0.29,1.81,0:2
0,11324,0.53,2.20,0:2
0,11325,0.30,2.18,0:2
0,11326,0.44,2.21,0:2
0,11327,0.16,1.99,0:2
0,11328,0.30,2.03,0:2
0,11329,0.29,2.28,0:2
0,11330,0.26,1.94,0:2
0,11331,0.21,1.84,0:2
0,11332,0.24,1.98,0:2
0,11333,0.31,1.89,0:2
0,11334,-0.13,1.91,0:2
0,11335,-0.00,2.19,0:2
0,11336,-0.03,2.06,0:2
0,11337,0.09,1.85,0:2
0,11338,0.14,1.69,0:2
0,11339,0.10,1.93,0:2
0,11340,0.06,1.75,0:2
0,11341,0.06,2.01,0:2
0,11342,0.06,2.07,0:2
0,11343,-0.06,2.12,0:2
0,11344,0.05,1.96,0:2
0,11345,0.09,1.95,0:2
0,11346,0.05,2.03,0:2
0,11347,0.13,2.15,0:2
0,11348,-0.16,2.14,0:2
0,11349,0.17,1.95,0:2
0,11350,0.01,2.17,0:2
0,11351,0.12,2.26,0:2
0,11352,0.02,2.48,0:2
0,11353,-0.01,2.14,0:2
0,11354,0.01,2.33,0:2
0,11355,-0.09,2.27,0:2
0,11356,0.18,2.23,0:2
0,11357,0.34,2.29,0:2
0,11358,-0.10,2.41,0:2
0,11359,0.01,2.42,0:2
0,11360,0.12,2.09,0:2
0,11361,0.07,2.38,0:2
0,11362,0.02,2.47,0:2
0,11363,0.01,2.24,0:2
0,11364,0.25,2.39,0:2
0,11365,0.36,2.48,0:2
0,11366,0.25,2.52,0:2
0,11367,0.23,2.26,0:2
0,11368,0.26,2.34,0:2
0,11369,0.42,2.31,0:2
0,11370,0.25,2.52,0:2
0,11371,0.43,2.46,0:2
0,11372,0.37,2.44,0:2
0,11373,0.43,2.37,0:2
0,11374,0.34,2.26,0:2
0,11375,0.43,2.31,1:2
0,11376,0.57,2.26,1:2
0,11377,0.49,2.22,1:2
0,11378,0.71,2.28,1:2
0,11379,0.55,2.25,1:2
0,11380,0.56,2.39,1:2
0,11381,0.55,2.26,1:2
0,11382,0.65,2.30,1:2
0,11383,0.76,2.24,1:2
0,11384,0.77,2.39,1:2
0,11385,0.60,2.12,1:2
0,11386,0.60,2.20,1:2
0,11387,0.59,2.13,1:2
0,11388,0.59,1.89,1:2
0,11389,0.68,2.01,1:2
0,11390,0.61,1.96,1:2
0,11391,0.71,1.83,1:2
0,11392,0.69,1.87,1:2
0,11393,0.75,1.64,1:2
0,11394,0.60,1.69,1:2
0,11395,0.87,1.88,1:2
0,11396,1.10,1.63,1:2
0,11397,1.05,1.85,1:2
0,11398,0.99,1.72,1:2
0,11399,1.13,1.64,1:2
0,11400,1.02,1.64,1:2
0,11401,0.96,1.79,1:2
0,11402,0.96,1.62,1:2
0,11403,1.22,1.67,1:2
0,11404,1.12,1.56,1:2
0,11405,1.19,1.62,1:2
0,11406,1.25,1.58,1:2
0,11407,1.02,1.71,1:2
0,11408,0.79,1.57,1:2
0,11409,1.10,1.64,1:2
0,11410,1.03,1.31,1:1
0,11411,1.29,1.36,1:1
0,11412,0.99,1.46,1:1
0,11413,1.01,1.50,1:1
0,11414,0.92,1.56,1:2
0,11415,1.02,1.57,1:2
0,11416,0.91,1.51,1:2
0,11417,1.02,1.51,1:2
0,11418,1.08,1.61,1:2
0,11419,1.14,1.64,1:2
0,11420,0.87,1.59,1:2
0,11421,0.86,1.53,1:2
0,11422,0.88,1.72,1:2
0,11423,1.03,1.97,1:2
0,11424,0.99,1.65,1:2
0,11425,1.08,1.83,1:2
0,11426,0.85,1.89,1:2
0,11427,1.04,1.50,1:2
0,11428,0.96,1.56,1:2
0,11429,1.00,1.90,1:2
0,11430,0.99,1.98,1:2
0,11431,0.96,1.95,1:2
0,11432,1.14,2.04,1:2
0,11433,1.36,1.78,1:2
0,11434,1.11,1.82,1:2
0,11435,1.00,1.76,1:2
0,11436,0.90,1.96,1:2
0,11437,0.94,1.82,1:2
0,11438,1.07,1.79,1:2
0,11439,0.91,1.92,1:2
0,11440,0.95,1.78,1:2
0,11441,1.04,1.75,1:2
0,11442,1.04,1.74,1:2
0,11443,0.73,1.90,1:2
0,11444,0.79,1.59,1:2
0,11445,1.05,1.63,1:2
0,11446,1.07,1.57,1:2
0,11447,1.00,1.59,1:2
0,11448,0.93,1.69,1:2
0,11449,0.70,1.59,1:2
0,11450,0.92,1.80,1:2
0,11451,0.64,1.52,1:2
0,11452,0.66,1.50,1:2
0,11453,0.66,1.87,1:2
0,11454,0.43,1.79,1:2
0,11455,0.49,1.47,1:2
0,11456,0.77,1.55,1:2
0,11457,0.81,1.63,1:2
0,11458,0.91,1.48,1:2
0,11459,0.73,1.40,1:2
0,11460,0.73,1.33,1:1
0,11461,0.85,1.43,1:1
0,11462,0.95,1.62,1:1
0,11463,0.94,1.58,1:1
0,11464,0.97,1.37,1:1
0,11465,1.05,1.47,1:1
0,11466,1.14,1.22,1:1
0,11467,1.12,1.45,1:1
0,11468,1.29,1.36,1:1
0,11469,1.24,1.20,1:1
0,11470,1.29,1.57,1:1
0,11471,1.08,1.47,1:2
0,11472,1.14,1.50,1:1
0,11473,1.12,1.46,1:1
0,11474,1.24,1.46,1:1
0,11475,1.30,1.46,1:1
0,11476,1.22,1.55,1:1
0,11477,1.28,1.35,1:1
0,11478,1.43,1.42,1:1
0,11479,1.29,1.32,1:1
0,11480,1.17,1.49,1:1
0,11481,1.30,1.25,1:1
0,11482,1.38,1.42,1:1
0,11483,1.27,1.42,1:1
0,11484,1.31,1.39,1:1
0,11485,1.29,1.28,1:1
0,11486,1.52,1.46,1:1
0,11487,1.55,1.42,1:1
0,11488,1.46,1.38,1:1
0,11489,1.51,1.42,1:1
0,11490,1.73,1.31,2:1
0,11491,1.51,1.27,2:1
0,11492,1.55,1.21,2:1
0,11493,1.42,1.39,1:1
0,11494,1.44,1.42,1:1
0,11495,1.41,1.40,1:1
0,11496,1.30,1.33,1:1
0,11497,1.18,1.46,1:1
0,11498,1.42,1.42,1:1
0,11499,1.31,1.51,1:1
0,11500,1.40,1.43,1:1
0,11501,1.35,1.40,1:1
0,11502,1.46,1.73,1:2
0,11503,1.23,1.41,1:1
0,11504,1.50,1.33,2:1
0,11505,1.43,1.39,1:1
0,11506,1.20,1.49,1:1
0,11507,1.30,1.48,1:1
0,11508,1.33,1.34,1:1
0,11509,1.63,1.45,1:1
0,11510,1.43,1.58,1:1
0,11511,1.28,1.36,1:1
0,11512,1.16,1.43,1:1
0,11513,1.32,1.13,1:1
0,11514,1.26,1.25,1:1
0,11515,1.61,1.40,2:1
0,11516,1.53,1.40,2:1
0,11517,1.57,1.23,2:1
0,11518,1.63,1.45,2:1
0,11519,1.21,1.36,1:1
0,11520,1.49,1.40,1:1
0,11521,1.56,1.40,1:1
0,11522,1.48,1.24,2:1
0,11523,1.50,1.11,1:1
0,11524,1.53,1.42,2:1
0,11525,1.47,1.47,1:1
0,11526,1.28,1.48,1:1
0,11527,1.62,1.33,1:1
0,11528,1.43,1.42,1:1
0,11529,1.38,1.45,1:2
0,11530,1.21,1.64,1:2
0,11531,1.40,1.84,1:2
0,11532,1.23,1.61,1:2
0,11533,1.31,1.60,1:2
0,11534,1.31,1.45,1:2
0,11535,1.21,1.46,1:2
0,11536,1.09,1.51,1:1
0,11537,1.23,1.43,1:1
0,11538,1.18,1.41,1:1
0,11539,1.27,1.37,1:1
0,11540,1.21,1.10,1:1
0,11541,1.10,1.49,1:1
0,11542,1.04,1.25,1:1
0,11543,1.05,1.60,1:1
0,11544,1.26,1.38,1:1
0,11545,1.51,1.38,1:1
0,11546,1.37,1.36,1:1
0,11547,1.41,1.27,1:1
0,11548,1.47,1.22,1:1
0,11549,1.67,1.34,1:1
0,11550,1.41,1.31,1:1
0,11551,1.27,1.23,1:1
0,11552,1.45,1.20,1:1
0,11553,1.41,1.28,1:1
0,11554,1.33,1.19,2:1
0,11555,1.53,1.10,2:1
0,11556,1.57,1.30,2:1
0,11557,1.58,1.37,2:1
0,11558,1.56,1.39,2:1
0,11559,1.56,1.28,2:1
0,11560,1.75,1.15,1:1
0,11561,1.58,1.46,1:1
0,11562,1.50,1.33,2:1
0,11563,1.59,1.19,2:1
0,11564,1.67,1.38,2:1
0,11565,1.53,1.32,2:1
0,11566,1.65,1.28,2:1
0,11567,1.75,1.39,2:2
0,11568,1.85,1.36,2:2
0,11569,1.89,1.41,2:1
0,11570,1.61,1.47,2:1
0,11571,1.93,1.45,2:1
0,11572,1.77,1.47,2:1
0,11573,1.81,1.65,2:2
0,11574,1.72,1.32,2:2
0,11575,1.81,1.58,2:2
0,11576,1.81,1.56,2:1
0,11577,1.83,1.42,2:1
0,11578,1.89,1.64,2:2
0,11579,1.84,1.52,2:2
0,11580,1.97,1.53,2:2
0,11581,1.94,1.56,2:2
0,11582,1.62,1.56,2:2
0,11583,1.75,1.57,2:2
0,11584,1.71,1.56,2:2
0,11585,1.59,1.44,2:1
0,11586,1.69,1.45,2:2
0,11587,1.64,1.43,2:1
0,11588,1.78,1.41,2:1
0,11589,2.12,1.52,2:1
0,11590,1.77,1.37,2:1
0,11591,1.77,1.36,2:1
0,11592,1.84,1.33,2:1
0,11593,1.77,1.56,2:1
0,11594,1.66,1.36,2:2
0,11595,1.94,1.49,2:2
0,11596,1.76,1.65,2:2
0,11597,1.45,1.45,2:2
0,11598,1.54,1.71,2:2
0,11599,1.67,1.85,2:2
0,11600,1.66,1.87,2:2
0,11601,1.55,1.69,2:2
0,11602,1.70,2.11,2:2
0,11603,1.66,1.88,2:2
0,11604,1.46,1.84,2:2
0,11605,1.57,1.87,2:2
0,11606,1.82,1.94,2:2
0,11607,1.82,1.82,2:2
0,11608,1.88,1.83,2:2
0,11609,1.92,1.93,2:2
0,11610,1.77,2.00,2:2
0,11611,1.88,2.03,2:2
0,11612,1.88,1.90,2:2
0,11613,1.94,1.92,2:2
0,11614,2.13,1.87,2:2
0,11615,1.97,1.87,2:2
0,11616,1.98,1.83,2:2
0,11617,2.01,1.82,2:2
0,11618,1.88,1.89,2:2
0,11619,1.96,1.92,2:2
0,11620,1.79,1.92,2:2
0,11621,2.12,1.84,2:2
0,11622,1.94,1.64,2:2
0,11623,1.75,1.85,2:2
0,11624,1.67,1.96,2:2
0,11625,1.79,1.85,2:2
0,11626,1.97,2.00,2:2
0,11627,2.18,1.94,2:2
0,11628,1.80,1.91,2:2
0,11629,1.91,2.03,2:2
0,11630,2.15,1.94,2:2
0,11631,2.18,1.87,2:2
0,11632,2.04,2.20,2:2
0,11633,2.00,2.02,2:2
0,11634,2.00,2.18,2:2
0,11635,1.99,2.18,2:2
0,11636,1.98,2.07,2:2
0,11637,2.10,2.32,2:2
0,11638,2.09,1.92,2:2
0,11639,1.87,2.02,2:2
0,11640,2.07,1.94,2:2
0,11641,1.96,1.98,2:2
0,11642,2.04,2.02,2:2
0,11643,2.00,2.12,2:2
0,11644,2.21,2.20,2:2
0,11645,1.90,2.21,2:2
0,11646,1.93,2.20,2:2
0,11647,1.70,2.35,2:2
0,11648,2.00,2.22,2:2
0,11649,2.14,2.28,2:2
0,11650,1.75,2.14,2:2
0,11651,2.17,2.32,2:2
0,11652,2.07,2.13,2:2
0,11653,1.97,2.41,2:2
0,11654,2.08,2.28,2:2
0,11655,1.95,2.45,2:2
0,11656,1.82,2.36,2:2
0,11657,1.93,2.28,2:2
0,11658,1.94,2.21,2:2
0,11659,2.07,2.24,2:2
0,11660,1.97,2.33,2:2
0,11661,2.13,2.36,2:2
0,11662,2.06,2.24,2:2
0,11663,2.10,2.21,2:2
0,11664,1.98,2.30,2:2
0,11665,2.05,2.31,2:2
0,11666,1.84,2.41,2:2
0,11667,2.06,2.31,2:2
0,11668,1.98,2.39,2:2
0,11669,1.99,2.42,2:2
0,11670,2.12,2.62,2:3
0,11671,1.92,2.46,2:2
0,11672,2.06,2.67,2:3
0,11673,2.08,2.45,2:3
0,11674,1.89,2.59,2:3
0,11675,1.84,2.69,2:3
0,11676,2.00,2.88,2:3
0,11677,2.10,2.83,2:3
0,11678,1.76,2.43,2:3
0,11679,2.07,2.76,2:3
0,11680,1.85,2.52,2:3
0,11681,1.91,2.75,2:3
0,11682,1.89,2.75,2:3
0,11683,1.84,2.95,2:3
0,11684,1.87,2.59,2:3
0,11685,1.68,2.80,2:3
0,11686,1.89,2.65,2:3
0,11687,1.96,2.79,2:3
0,11688,1.88,3.06,2:3
0,11689,2.05,2.79,2:3
0,11690,1.84,2.53,2:3
0,11691,1.75,2.79,2:3
0,11692,2.21,3.04,2:3
0,11693,2.01,2.90,2:3
0,11694,1.91,2.99,2:3
0,11695,1.93,2.78,2:3
0,11696,1.90,2.78,2:3
0,11697,2.01,2.96,2:3
0,11698,1.86,2.89,2:3
0,11699,1.89,2.95,2:3
0,11700,1.89,2.99,2:3
0,11701,1.90,2.95,2:3
0,11702,1.83,2.92,2:3
0,11703,1.88,2.73,2:3
0,11704,1.87,2.77,2:3
0,11705,1.85,2.69,2:3
0,11706,1.95,2.67,2:3
0,11707,2.08,2.83,2:3
0,11708,2.09,2.94,2:3
0,11709,1.87,2.80,2:3
0,11710,2.29,3.02,2:3
0,11711,2.28,2.94,2:3
0,11712,2.35,2.77,2:3
0,11713,2.45,2.73,2:3
0,11714,2.42,2.78,2:3
0,11715,2.43,2.82,2:3
0,11716,2.52,2.85,2:3
0,11717,2.69,2.99,3:3
0,11718,2.75,2.88,3:3
0,11719,2.85,2.74,3:3
0,11720,2.68,2.83,3:3
0,11721,2.81,2.86,3:3
0,11722,2.63,2.81,3:3
0,11723,2.81,2.94,3:3
0,11724,2.55,2.76,3:3
0,11725,2.85,2.75,3:3
0,11726,2.99,3.17,3:3
0,11727,2.99,2.80,3:3
0,11728,2.84,2.96,3:3
0,11729,2.95,3.04,3:3
0,11730,2.91,3.05,3:3
0,11731,2.96,2.89,3:3
0,11732,3.18,2.79,3:3
0,11733,2.91,2.74,3:3
0,11734,2.90,2.64,3:3
0,11735,3.13,2.68,3:3
0,11736,3.05,2.65,3:3
0,11737,2.84,2.38,3:3
0,11738,2.92,2.67,3:3
0,11739,2.85,2.67,3:3
0,11740,2.69,2.59,3:3
0,11741,2.69,2.67,3:3
0,11742,2.52,2.86,3:3
0,11743,2.37,2.73,3:3
0,11744,2.79,2.67,3:3
0,11745,2.80,2.66,3:3
0,11746,2.62,2.47,3:3
0,11747,2.52,2.47,3:3
0,11748,2.61,2.62,3:3
0,11749,2.58,2.58,3:3
0,11750,2.84,2.58,3:3
0,11751,2.81,2.79,3:3
0,11752,2.67,2.52,3:3
0,11753,2.69,2.81,3:3
0,11754,2.51,2.77,3:3
0,11755,2.89,2.80,3:3
0,11756,2.52,2.69,3:3
0,11757,2.54,2.81,3:3
0,11758,2.76,2.97,3:3
0,11759,2.60,3.10,3:3
0,11760,2.64,3.08,3:3
0,11761,2.65,3.08,3:3
0,11762,2.77,3.04,3:3
0,11763,2.64,3.03,3:3
0,11764,2.69,2.98,3:3
0,11765,2.41,3.15,3:3
0,11766,2.36,3.11,3:3
0,11767,2.41,3.04,2:3
0,11768,2.44,3.08,2:3
0,11769,2.76,3.21,2:3
0,11770,2.37,3.06,2:3
0,11771,2.23,3.13,2:3
0,11772,2.41,3.18,2:3
0,11773,2.51,3.18,2:3
0,11774,2.61,3.27,3:3
0,11775,2.64,3.33,3:3
0,11776,2.68,3.23,3:3
0,11777,2.63,3.23,3:3
0,11778,2.77,3.18,3:3
0,11779,2.79,3.15,3:3
0,11780,2.66,3.33,3:3
0,11781,2.73,3.18,3:3
0,11782,2.92,3.09,3:3
0,11783,2.85,3.16,3:3
0,11784,2.71,3.35,3:3
0,11785,2.71,3.42,3:3
0,11786,2.77,3.26,3:3
0,11787,2.80,2.92,3:3
0,11788,2.80,3.10,3:3
0,11789,2.68,2.98,3:3
0,11790,2.94,3.35,3:3
0,11791,2.94,3.26,3:3
0,11792,2.84,3.16,3:3
0,11793,2.92,3.30,3:3
0,11794,2.54,3.23,3:3
0,11795,2.54,3.19,3:3
0,11796,2.54,3.28,3:3
0,11797,2.37,3.03,3:3
0,11798,2.64,3.22,2:3
0,11799,2.63,3.06,3:3
0,11800,2.74,3.23,3:3
0,11801,2.62,3.20,3:3
0,11802,2.45,3.31,3:3
0,11803,2.62,3.06,3:3
0,11804,2.60,3.27,2:3
0,11805,2.53,3.31,2:3
0,11806,2.24,3.39,2:3
0,11807,2.37,3.47,2:3
0,11808,2.33,3.28,2:3
0,11809,2.29,3.15,2:3
0,11810,2.32,3.41,2:3
0,11811,2.31,3.27,2:3
0,11812,2.21,3.39,2:3
0,11813,2.14,3.18,2:3
0,11814,2.29,3.25,2:3
0,11815,2.15,3.20,2:3
0,11816,2.11,3.46,2:3
0,11817,1.95,3.25,2:3
0,11818,1.91,3.24,2:3
0,11819,2.05,3.31,2:3
0,11820,1.92,3.30,2:3
0,11821,1.80,3.46,2:3
0,11822,2.06,3.37,2:3
0,11823,2.14,3.32,2:3
0,11824,2.38,3.39,2:3
0,11825,1.91,3.42,2:3
0,11826,2.10,3.34,2:3
0,11827,2.25,3.15,2:3
0,11828,2.31,3.09,2:3
0,11829,2.00,2.92,2:3
0,11830,2.25,2.89,2:3
0,11831,2.21,3.10,2:3
0,11832,2.05,2.98,2:3
0,11833,2.04,2.90,2:3
0,11834,2.13,3.22,2:3
0,11835,2.09,3.09,2:3
0,11836,1.99,3.23,2:3
0,11837,2.10,3.27,2:3
0,11838,2.27,3.40,2:3
0,11839,2.23,3.26,2:3
0,11840,2.29,3.09,2:3
0,11841,2.51,3.32,2:3
0,11842,2.55,3.04,2:3
0,11843,2.91,2.93,2:3
0,11844,2.45,2.93,2:3
0,11845,2.46,2.82,2:3
0,11846,2.50,3.04,3:3
0,11847,2.58,2.82,3:3
0,11848,2.65,2.89,3:3
0,11849,2.75,2.82,3:3
0,11850,2.73,2.78,3:3
0,11851,2.77,2.98,3:3
0,11852,2.65,2.76,3:3
0,11853,2.76,2.59,3:3
0,11854,2.67,2.97,3:3
0,11855,2.88,2.76,3:3
0,11856,2.92,2.83,3:3
0,11857,2.73,2.94,3:3
0,11858,2.69,3.09,3:3
0,11859,2.77,3.14,3:3
0,11860,2.85,3.06,3:3
0,11861,2.94,3.03,3:3
0,11862,2.71,3.08,3:3
0,11863,2.85,2.92,3:3
0,11864,2.81,2.99,3:3
0,11865,2.93,3.02,3:3
0,11866,2.98,2.95,3:3
0,11867,2.98,3.04,3:3
0,11868,2.76,3.01,3:3
0,11869,2.55,2.91,3:3
0,11870,2.74,2.92,3:3
0,11871,2.84,2.72,3:3
0,11872,2.87,2.87,3:3
0,11873,2.89,2.99,3:3
0,11874,2.62,2.99,3:3
0,11875,2.84,2.92,3:3
0,11876,2.80,2.83,3:3
0,11877,2.56,3.03,3:3
0,11878,2.55,2.87,3:3
0,11879,2.62,3.01,3:3
0,11880,2.61,2.96,3:3
0,11881,2.56,2.83,3:3
0,11882,2.63,2.74,3:3
0,11883,2.85,3.04,3:3
0,11884,2.85,3.18,3:3
0,11885,2.84,2.87,3:3
0,11886,2.99,3.02,3:3
0,11887,3.06,2.88,3:3
0,11888,2.99,2.97,3:3
0,11889,3.10,2.94,3:3
0,11890,2.87,2.89,3:3
0,11891,2.68,2.90,3:3
0,11892,3.01,2.76,3:3
0,11893,3.02,2.94,3:3
0,11894,3.04,3.05,3:3
0,11895,2.96,2.95,3:3
0,11896,2.90,3.03,3:3
0,11897,2.89,3.00,3:3
0,11898,3.13,3.10,3:3
0,11899,3.15,3.20,3:3
0,11900,2.85,3.35,3:3
0,11901,3.14,3.18,3:3
0,11902,3.19,3.32,3:3
0,11903,3.30,3.27,3:3
0,11904,3.36,3.45,3:3
0,11905,2.97,3.37,3:3
0,11906,3.08,3.32,3:3
0,11907,3.06,3.28,3:3
0,11908,3.12,3.27,3:3
0,11909,3.06,3.24,3:3
0,11910,3.07,3.40,3:3
0,11911,2.97,3.27,3:3
0,11912,2.84,3.26,3:3
0,11913,3.08,3.21,3:3
0,11914,3.01,3.23,3:3
0,11915,2.84,3.11,3:3
0,11916,2.91,3.41,3:3
0,11917,3.06,3.18,3:3
0,11918,2.81,3.28,3:3
0,11919,2.83,3.10,3:3
0,11920,2.81,3.15,3:3
0,11921,2.52,3.56,3:3
0,11922,2.83,3.25,3:3
0,11923,2.73,3.36,3:3
0,11924,2.83,3.28,3:3
0,11925,2.83,3.02,3:3
0,11926,2.93,3.12,3:3
0,11927,2.86,3.23,3:3
0,11928,2.96,3.03,3:3
0,11929,2.72,3.04,3:3
0,11930,2.87,3.15,3:3
0,11931,2.89,3.33,3:3
0,11932,2.87,3.04,3:3
0,11933,2.95,3.00,3:3
0,11934,2.99,3.10,3:3
0,11935,2.93,3.15,3:3
0,11936,2.64,3.07,3:3
0,11937,2.65,3.02,3:3
0,11938,2.88,2.91,3:3
0,11939,2.92,2.92,3:3
0,11940,2.98,3.02,3:3
0,11941,2.65,2.56,3:3
0,11942,2.75,2.86,3:3
0,11943,2.80,2.70,3:3
0,11944,3.07,3.02,3:3
0,11945,2.70,2.82,3:3
0,11946,3.04,2.86,3:3
0,11947,2.96,2.72,3:3
0,11948,2.89,2.73,3:3
0,11949,2.99,2.91,3:3
0,11950,2.82,2.96,3:3
0,11951,2.94,3.04,3:3
0,11952,2.88,2.98,3:3
0,11953,2.75,3.09,3:3
0,11954,2.88,3.19,3:3
0,11955,2.74,3.16,3:3
0,11956,2.67,3.18,3:3
0,11957,2.60,3.34,3:3
0,11958,2.86,3.21,3:3
0,11959,2.84,3.05,3:3
0,11960,2.99,3.12,3:3
0,11961,3.06,3.12,3:3
0,11962,3.10,3.23,3:3
0,11963,3.16,3.28,3:3
0,11964,3.13,3.31,3:3
0,11965,3.03,3.01,3:3
0,11966,3.05,3.08,3:3
0,11967,3.22,3.15,3:3
0,11968,3.16,3.04,3:3
0,11969,3.02,3.03,3:3
0,11970,3.20,3.32,3:3
0,11971,3.12,3.37,3:3
0,11972,3.09,3.30,3:3
0,11973,3.15,3.24,3:3
0,11974,3.14,3.37,3:3
0,11975,3.15,3.43,3:3
0,11976,3.17,3.33,3:3
0,11977,3.26,3.21,3:3
0,11978,3.36,3.35,3:3
0,11979,3.26,3.43,3:3
0,11980,3.20,3.14,3:3
0,11981,3.07,3.22,3:3
0,11982,3.04,3.33,3:3
0,11983,3.13,3.15,3:3
0,11984,3.17,2.92,3:3
0,11985,3.19,3.00,3:3
0,11986,3.00,3.02,3:3
0,11987,3.08,3.13,3:3
0,11988,2.86,3.08,3:3
0,11989,3.08,3.00,3:3
0,11990,3.21,2.91,3:3
0,11991,3.29,2.89,3:3
0,11992,3.26,2.96,3:3
0,11993,3.20,3.00,3:3
0,11994,3.11,2.85,3:3
0,11995,2.99,2.78,3:3
0,11996,3.08,2.68,3:3
0,11997,3.17,2.77,3:3
0,11998,3.05,2.58,3:3
0,11999,3.28,2.74,3:3
0,12000,3.39,2.74,3:3
0,12001,3.52,2.90,3:3
0,12002,3.32,3.00,3:3
0,12003,3.49,2.82,3:3
0,12004,3.15,2.98,3:3
0,12005,3.30,2.91,3:3
0,12006,3.19,2.76,3:3
0,12007,3.27,2.71,3:3
0,12008,3.29,2.83,3:3
0,12009,3.43,2.92,3:3
0,12010,3.21,2.89,3:3
0,12011,3.43,2.91,3:3
0,12012,3.58,2.97,3:3
0,12013,3.32,2.69,3:3
0,12014,3.39,2.81,3:3
0,12015,3.55,3.01,3:3
0,12016,3.32,2.92,3:3
0,12017,3.23,2.84,3:3
0,12018,3.34,2.99,3:3
0,12019,3.25,2.75,3:3
0,12020,3.55,2.92,3:3
0,12021,3.29,3.04,3:3
0,12022,3.37,2.92,3:3
0,12023,3.44,3.00,3:3
0,12024,3.36,2.88,3:3
0,12025,3.40,3.00,3:3
0,12026,3.53,3.15,3:3
0,12027,3.73,3.07,4:3
0,12028,3.59,2.97,4:3
0,12029,3.57,2.98,4:3
0,12030,3.35,3.12,4:3
0,12031,3.46,3.07,3:3
0,12032,3.40,2.99,3:3
0,12033,3.33,3.17,3:3
0,12034,3.12,3.09,3:3
0,12035,3.21,2.90,3:3
0,12036,3.27,3.35,3:3
0,12037,3.50,3.08,3:3
0,12038,3.38,3.26,3:3
0,12039,3.43,3.10,3:3
0,12040,3.30,2.87,3:3
0,12041,3.48,2.98,4:3
0,12042,3.45,2.88,3:3
0,12043,3.26,2.89,3:3
0,12044,3.23,2.96,3:3
0,12045,3.38,3.01,3:3
0,12046,3.14,3.06,3:3
0,12047,3.23,2.92,3:3
0,12048,3.44,3.09,3:3
